
                            < M A T L A B (R) >
                  Copyright 1984-2018 The MathWorks, Inc.
                   R2018a (9.4.0.813654) 64-bit (glnxa64)
                             February 23, 2018

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> All warnings have the state 'off'.
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> SqEnKF RMSE for r=5.4, alpha=0.08 is 0.662557
Average RMSE for r=5.5, alpha=0.23: 3.42458, time = 1.22683
Average RMSE for r=5.5, alpha=0.25: 4.20807, time = 1.52239
Average RMSE for r=5.5, alpha=0.27: 2.92219, time = 1.19867
Average RMSE for r=5.5, alpha=0.29: 3.75736, time = 1.2361
Average RMSE for r=5.5, alpha=0.31: 3.85054, time = 1.39553
Average RMSE for r=5.5, alpha=0.33: 3.05913, time = 1.23927
Average RMSE for r=5.5, alpha=0.35: 3.52938, time = 1.25483
Average RMSE for r=5.5, alpha=0.37: 2.88628, time = 1.40845
Average RMSE for r=5.5, alpha=0.39: 2.34868, time = 1.18689
Average RMSE for r=5.5, alpha=0.41: 2.29604, time = 1.30631
Average RMSE for r=5.5, alpha=0.43: 2.27133, time = 1.38608
Average RMSE for r=5.5, alpha=0.45: 3.29711, time = 1.20497
Average RMSE for r=5.5, alpha=0.47: 2.58349, time = 1.25255
Average RMSE for r=5.5, alpha=0.49: 1.8316, time = 1.46235
Average RMSE for r=5.5, alpha=0.51: 2.66328, time = 1.36735
Average RMSE for r=5.75, alpha=0.15: 2.46614, time = 1.2057
Average RMSE for r=5.75, alpha=0.17: 3.89629, time = 1.35072
Average RMSE for r=5.75, alpha=0.19: 3.86986, time = 1.22846
Average RMSE for r=5.75, alpha=0.21: 3.78333, time = 1.24368
Average RMSE for r=5.75, alpha=0.23: 3.3579, time = 1.20473
Average RMSE for r=5.75, alpha=0.25: 3.37778, time = 1.33207
Average RMSE for r=5.75, alpha=0.27: 3.65458, time = 1.27588
Average RMSE for r=5.75, alpha=0.29: 2.77846, time = 1.27547
Average RMSE for r=5.75, alpha=0.31: 2.5829, time = 1.24152
Average RMSE for r=5.75, alpha=0.33: 2.46488, time = 1.30074
Average RMSE for r=5.75, alpha=0.35: 2.36096, time = 1.36147
Average RMSE for r=5.75, alpha=0.37: 3.30557, time = 1.21073
Average RMSE for r=5.75, alpha=0.39: 2.69942, time = 1.37342
Average RMSE for r=5.75, alpha=0.41: 2.41355, time = 1.20302
Average RMSE for r=5.75, alpha=0.43: 2.31474, time = 1.34336
Average RMSE for r=5.75, alpha=0.45: 3.04222, time = 1.36989
Average RMSE for r=5.75, alpha=0.47: 2.80762, time = 1.44457
Average RMSE for r=5.75, alpha=0.49: 2.01696, time = 1.28834
Average RMSE for r=5.75, alpha=0.51: 2.01399, time = 1.49941
Average RMSE for r=6, alpha=0.15: 2.78105, time = 1.32343
Average RMSE for r=6, alpha=0.17: 3.53758, time = 1.17774
Average RMSE for r=6, alpha=0.19: 3.44112, time = 1.0439
Average RMSE for r=6, alpha=0.21: 3.19645, time = 1.20566
Average RMSE for r=6, alpha=0.23: 4.35419, time = 1.18949
Average RMSE for r=6, alpha=0.25: 3.45502, time = 1.24049
Average RMSE for r=6, alpha=0.27: 2.28863, time = 1.13173
Average RMSE for r=6, alpha=0.29: 3.45254, time = 1.20568
Average RMSE for r=6, alpha=0.31: 3.64853, time = 1.29612
Average RMSE for r=6, alpha=0.33: 2.53299, time = 1.23952
Average RMSE for r=6, alpha=0.35: 2.3856, time = 1.23456
Average RMSE for r=6, alpha=0.37: 3.47092, time = 1.18131
Average RMSE for r=6, alpha=0.39: 3.2527, time = 1.30386
Average RMSE for r=6, alpha=0.41: 3.30845, time = 1.37131
Average RMSE for r=6, alpha=0.43: 2.82391, time = 1.37363
Average RMSE for r=6, alpha=0.45: 3.28997, time = 1.48815
Average RMSE for r=6, alpha=0.47: 2.63725, time = 1.43704
Average RMSE for r=6, alpha=0.49: 2.27776, time = 1.26101
Average RMSE for r=6, alpha=0.51: 3.08777, time = 1.33701
Average RMSE for r=6.25, alpha=0.15: 3.46837, time = 1.18591
Average RMSE for r=6.25, alpha=0.17: 4.31729, time = 1.2387
Average RMSE for r=6.25, alpha=0.19: 4.81755, time = 1.35152
Average RMSE for r=6.25, alpha=0.21: 3.52009, time = 1.15857
Average RMSE for r=6.25, alpha=0.23: 3.15088, time = 1.23793
Average RMSE for r=6.25, alpha=0.25: 2.83577, time = 1.08694
Average RMSE for r=6.25, alpha=0.27: 3.51159, time = 1.29067
Average RMSE for r=6.25, alpha=0.29: 2.60484, time = 1.22712
Average RMSE for r=6.25, alpha=0.31: 3.54931, time = 1.33211
Average RMSE for r=6.25, alpha=0.33: 2.45732, time = 1.16819
Average RMSE for r=6.25, alpha=0.35: 2.57415, time = 1.20461
Average RMSE for r=6.25, alpha=0.37: 2.49443, time = 1.20803
Average RMSE for r=6.25, alpha=0.39: 3.27437, time = 1.26879
Average RMSE for r=6.25, alpha=0.41: 3.24048, time = 1.42197
Average RMSE for r=6.25, alpha=0.43: 3.30389, time = 1.31806
Average RMSE for r=6.25, alpha=0.45: 3.01319, time = 1.24958
Average RMSE for r=6.25, alpha=0.47: 3.35578, time = 1.41033
Average RMSE for r=6.25, alpha=0.49: 2.79601, time = 1.26835
Average RMSE for r=6.25, alpha=0.51: 2.29223, time = 1.34666
Average RMSE for r=6.5, alpha=0.15: 3.19851, time = 1.27299
Average RMSE for r=6.5, alpha=0.17: 3.94931, time = 1.17371
Average RMSE for r=6.5, alpha=0.19: 4.14749, time = 1.23377
Average RMSE for r=6.5, alpha=0.21: 3.38956, time = 1.20005
Average RMSE for r=6.5, alpha=0.23: 3.68059, time = 1.30462
Average RMSE for r=6.5, alpha=0.25: 3.96984, time = 1.35827
Average RMSE for r=6.5, alpha=0.27: 3.25285, time = 1.231
Average RMSE for r=6.5, alpha=0.29: 3.21698, time = 1.18534
Average RMSE for r=6.5, alpha=0.31: 2.2652, time = 1.24796
Average RMSE for r=6.5, alpha=0.33: 2.46105, time = 1.2525
Average RMSE for r=6.5, alpha=0.35: 2.72868, time = 1.32975
Average RMSE for r=6.5, alpha=0.37: 2.22982, time = 1.16943
Average RMSE for r=6.5, alpha=0.39: 2.43818, time = 1.269
Average RMSE for r=6.5, alpha=0.41: 3.08328, time = 1.28944
Average RMSE for r=6.5, alpha=0.43: 2.74432, time = 1.3239
Average RMSE for r=6.5, alpha=0.45: 3.38028, time = 1.45622
Average RMSE for r=6.5, alpha=0.47: 3.03205, time = 1.38972
Average RMSE for r=6.5, alpha=0.49: 3.29768, time = 1.34814
Average RMSE for r=6.5, alpha=0.51: 2.70221, time = 1.24576
Average RMSE for r=6.75, alpha=0.15: 3.26876, time = 1.09789
Average RMSE for r=6.75, alpha=0.17: 3.85679, time = 1.25797
Average RMSE for r=6.75, alpha=0.19: 3.79792, time = 1.16995
Average RMSE for r=6.75, alpha=0.21: 4.13866, time = 1.2927
Average RMSE for r=6.75, alpha=0.23: 3.27159, time = 1.21721
Average RMSE for r=6.75, alpha=0.25: 2.64308, time = 1.22712
Average RMSE for r=6.75, alpha=0.27: 2.39135, time = 1.12987
Average RMSE for r=6.75, alpha=0.29: 2.49789, time = 1.29497
Average RMSE for r=6.75, alpha=0.31: 2.46359, time = 1.23118
Average RMSE for r=6.75, alpha=0.33: 2.26012, time = 1.17751
Average RMSE for r=6.75, alpha=0.35: 3.42506, time = 1.31791
Average RMSE for r=6.75, alpha=0.37: 3.08637, time = 1.39109
Average RMSE for r=6.75, alpha=0.39: 1.73899, time = 1.28594
Average RMSE for r=6.75, alpha=0.41: 3.20125, time = 1.25596
Average RMSE for r=6.75, alpha=0.43: 3.56373, time = 1.30912
Average RMSE for r=6.75, alpha=0.45: 3.1973, time = 1.28861
Average RMSE for r=6.75, alpha=0.47: 3.07211, time = 1.16869
Average RMSE for r=6.75, alpha=0.49: 2.82181, time = 1.40903
Average RMSE for r=6.75, alpha=0.51: 2.38978, time = 1.46303
Average RMSE for r=7, alpha=0.15: 3.25655, time = 1.281
Average RMSE for r=7, alpha=0.17: 3.56615, time = 1.31194
Average RMSE for r=7, alpha=0.19: 3.14977, time = 1.22695
Average RMSE for r=7, alpha=0.21: 3.8176, time = 1.11118
Average RMSE for r=7, alpha=0.23: 3.75376, time = 1.3212
Average RMSE for r=7, alpha=0.25: 3.10088, time = 1.20482
Average RMSE for r=7, alpha=0.27: 2.75172, time = 1.16977
Average RMSE for r=7, alpha=0.29: 3.27947, time = 1.27885
Average RMSE for r=7, alpha=0.31: 3.35756, time = 1.30624
Average RMSE for r=7, alpha=0.33: 3.52533, time = 1.35844
Average RMSE for r=7, alpha=0.35: 3.15905, time = 1.27006
Average RMSE for r=7, alpha=0.37: 3.16757, time = 1.3051
Average RMSE for r=7, alpha=0.39: 2.79351, time = 1.43098
Average RMSE for r=7, alpha=0.41: 2.73232, time = 1.30627
Average RMSE for r=7, alpha=0.43: 2.54284, time = 1.31367
Average RMSE for r=7, alpha=0.45: 2.62541, time = 1.27463
Average RMSE for r=7, alpha=0.47: 2.75709, time = 1.40319
Average RMSE for r=7, alpha=0.49: 3.23227, time = 1.28284
Average RMSE for r=7, alpha=0.51: 2.8933, time = 1.51278
>> >> Minimum RMSE for r=1, alpha=0.15 is 0.41837
>> >> >> >> >> 
