
                            < M A T L A B (R) >
                  Copyright 1984-2018 The MathWorks, Inc.
                   R2018a (9.4.0.813654) 64-bit (glnxa64)
                             February 23, 2018

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Average RMSE for r=1, alpha=0: 2.81452, time = 2.22229
Average RMSE for r=2.8, alpha=0.35: 0.61403, time = 1.88672
Average RMSE for r=3, alpha=0: 3.2044, time = 1.88283
Average RMSE for r=3, alpha=0.01: 3.36384, time = 1.88926
Average RMSE for r=3, alpha=0.02: 0.60981, time = 1.88807
Average RMSE for r=3, alpha=0.03: 0.918782, time = 1.88281
Average RMSE for r=3, alpha=0.04: 0.515598, time = 1.93964
Average RMSE for r=3, alpha=0.05: 0.591245, time = 1.88096
Average RMSE for r=3, alpha=0.06: 0.501487, time = 1.88598
Average RMSE for r=3, alpha=0.07: 0.495854, time = 1.88994
Average RMSE for r=3, alpha=0.08: 0.539887, time = 1.88395
Average RMSE for r=3, alpha=0.09: 0.460125, time = 1.88891
Average RMSE for r=3, alpha=0.1: 0.547153, time = 1.89951
Average RMSE for r=3, alpha=0.11: 0.501188, time = 1.88235
Average RMSE for r=3, alpha=0.12: 0.519641, time = 1.8829
Average RMSE for r=3, alpha=0.13: 0.493059, time = 1.8849
Average RMSE for r=3, alpha=0.14: 0.530226, time = 1.88298
Average RMSE for r=3, alpha=0.15: 0.501263, time = 1.88689
Average RMSE for r=3, alpha=0.16: 0.509601, time = 1.88817
Average RMSE for r=3, alpha=0.17: 0.511512, time = 1.88681
Average RMSE for r=3, alpha=0.18: 0.498886, time = 1.92297
Average RMSE for r=3, alpha=0.19: 0.496954, time = 1.88074
Average RMSE for r=3, alpha=0.2: 0.532791, time = 1.92064
Average RMSE for r=3, alpha=0.21: 0.533094, time = 1.92858
Average RMSE for r=3, alpha=0.22: 0.557263, time = 1.88598
Average RMSE for r=3, alpha=0.23: 0.550695, time = 1.8837
Average RMSE for r=3, alpha=0.24: 0.554082, time = 1.89187
Average RMSE for r=3, alpha=0.25: 0.59084, time = 1.89104
Average RMSE for r=3, alpha=0.26: 0.55029, time = 1.89316
Average RMSE for r=3, alpha=0.27: 0.564214, time = 1.89479
Average RMSE for r=3, alpha=0.28: 0.579073, time = 1.88606
Average RMSE for r=3, alpha=0.29: 0.582739, time = 1.89794
Average RMSE for r=3, alpha=0.3: 0.620476, time = 1.88671
Average RMSE for r=3, alpha=0.31: 0.591306, time = 1.88614
Average RMSE for r=3, alpha=0.32: 0.624981, time = 1.88303
Average RMSE for r=3, alpha=0.33: 0.62197, time = 1.89176
Average RMSE for r=3, alpha=0.34: 0.600123, time = 1.92286
Average RMSE for r=3, alpha=0.35: 0.605926, time = 1.88501
Average RMSE for r=3.2, alpha=0: 1.63591, time = 1.9319
Average RMSE for r=3.2, alpha=0.01: 1.75772, time = 1.89891
Average RMSE for r=3.2, alpha=0.02: 0.478954, time = 1.89735
Average RMSE for r=3.2, alpha=0.03: 0.720554, time = 1.8964
Average RMSE for r=3.2, alpha=0.04: 0.503882, time = 1.89155
Average RMSE for r=3.2, alpha=0.05: 0.516627, time = 1.89978
Average RMSE for r=3.2, alpha=0.06: 0.490199, time = 1.88463
Average RMSE for r=3.2, alpha=0.07: 0.521196, time = 1.89221
Average RMSE for r=3.2, alpha=0.08: 0.487706, time = 1.90465
Average RMSE for r=3.2, alpha=0.09: 0.516886, time = 1.90541
Average RMSE for r=3.2, alpha=0.1: 0.474763, time = 1.90083
Average RMSE for r=3.2, alpha=0.11: 0.517813, time = 1.90649
Average RMSE for r=3.2, alpha=0.12: 0.494322, time = 1.91315
Average RMSE for r=3.2, alpha=0.13: 0.504004, time = 1.90353
Average RMSE for r=3.2, alpha=0.14: 0.50951, time = 1.91701
Average RMSE for r=3.2, alpha=0.15: 0.497773, time = 1.94648
Average RMSE for r=3.2, alpha=0.16: 0.495953, time = 1.88961
Average RMSE for r=3.2, alpha=0.17: 0.514363, time = 1.89822
Average RMSE for r=3.2, alpha=0.18: 0.526824, time = 1.87654
Average RMSE for r=3.2, alpha=0.19: 0.53437, time = 1.87875
Average RMSE for r=3.2, alpha=0.2: 0.544523, time = 1.87998
Average RMSE for r=3.2, alpha=0.21: 0.533243, time = 1.88315
Average RMSE for r=3.2, alpha=0.22: 0.530462, time = 1.88278
Average RMSE for r=3.2, alpha=0.23: 0.550049, time = 1.88439
Average RMSE for r=3.2, alpha=0.24: 0.529264, time = 1.91563
Average RMSE for r=3.2, alpha=0.25: 0.559859, time = 1.91696
Average RMSE for r=3.2, alpha=0.26: 0.569098, time = 1.89705
Average RMSE for r=3.2, alpha=0.27: 0.584323, time = 1.89389
Average RMSE for r=3.2, alpha=0.28: 0.585055, time = 1.88411
Average RMSE for r=3.2, alpha=0.29: 0.576432, time = 1.8818
Average RMSE for r=3.2, alpha=0.3: 0.596783, time = 1.89188
Average RMSE for r=3.2, alpha=0.31: 0.5725, time = 1.95288
Average RMSE for r=3.2, alpha=0.32: 0.605856, time = 1.89841
Average RMSE for r=3.2, alpha=0.33: 0.597299, time = 1.88246
Average RMSE for r=3.2, alpha=0.34: 0.609724, time = 1.89092
Average RMSE for r=3.2, alpha=0.35: 0.598497, time = 1.94698
Average RMSE for r=3.4, alpha=0: 2.85829, time = 1.88907
Average RMSE for r=3.4, alpha=0.01: 0.555231, time = 1.89792
Average RMSE for r=3.4, alpha=0.02: 0.487773, time = 1.88567
Average RMSE for r=3.4, alpha=0.03: 0.56937, time = 1.88301
Average RMSE for r=3.4, alpha=0.04: 0.67563, time = 1.88485
Average RMSE for r=3.4, alpha=0.05: 0.495143, time = 1.89519
Average RMSE for r=3.4, alpha=0.06: 0.480771, time = 1.90211
Average RMSE for r=3.4, alpha=0.07: 0.471554, time = 1.88908
Average RMSE for r=3.4, alpha=0.08: 0.459412, time = 1.89634
Average RMSE for r=3.4, alpha=0.09: 0.461808, time = 1.89431
Average RMSE for r=3.4, alpha=0.1: 0.47217, time = 1.88367
Average RMSE for r=3.4, alpha=0.11: 0.503727, time = 2.12839
Average RMSE for r=3.4, alpha=0.12: 0.538683, time = 1.89274
Average RMSE for r=3.4, alpha=0.13: 0.513381, time = 1.88698
Average RMSE for r=3.4, alpha=0.14: 0.478926, time = 1.89672
Average RMSE for r=3.4, alpha=0.15: 0.50097, time = 1.8888
Average RMSE for r=3.4, alpha=0.16: 0.50823, time = 1.89636
Average RMSE for r=3.4, alpha=0.17: 0.57358, time = 1.89192
Average RMSE for r=3.4, alpha=0.18: 0.516543, time = 1.8949
Average RMSE for r=3.4, alpha=0.19: 0.513504, time = 1.90301
Average RMSE for r=3.4, alpha=0.2: 0.544387, time = 1.89243
Average RMSE for r=3.4, alpha=0.21: 0.541778, time = 1.88619
Average RMSE for r=3.4, alpha=0.22: 0.550676, time = 1.88345
Average RMSE for r=3.4, alpha=0.23: 0.543414, time = 1.88427
Average RMSE for r=3.4, alpha=0.24: 0.536071, time = 1.89383
Average RMSE for r=3.4, alpha=0.25: 0.537774, time = 1.90324
Average RMSE for r=3.4, alpha=0.26: 0.589547, time = 1.88494
Average RMSE for r=3.4, alpha=0.27: 0.553715, time = 1.95465
Average RMSE for r=3.4, alpha=0.28: 0.565242, time = 1.88518
Average RMSE for r=3.4, alpha=0.29: 0.564243, time = 1.87923
Average RMSE for r=3.4, alpha=0.3: 0.567282, time = 1.88678
Average RMSE for r=3.4, alpha=0.31: 0.572197, time = 1.88371
Average RMSE for r=3.4, alpha=0.32: 0.583677, time = 1.88405
Average RMSE for r=3.4, alpha=0.33: 0.582064, time = 1.89085
Average RMSE for r=3.4, alpha=0.34: 0.597148, time = 1.88006
Average RMSE for r=3.4, alpha=0.35: 0.581825, time = 1.8807
Average RMSE for r=3.6, alpha=0: 0.984334, time = 1.88595
Average RMSE for r=3.6, alpha=0.01: 0.787578, time = 1.89093
Average RMSE for r=3.6, alpha=0.02: 0.792957, time = 1.89578
Average RMSE for r=3.6, alpha=0.03: 1.48274, time = 1.88224
Average RMSE for r=3.6, alpha=0.04: 0.47836, time = 1.88686
Average RMSE for r=3.6, alpha=0.05: 0.501414, time = 1.89682
Average RMSE for r=3.6, alpha=0.06: 0.457797, time = 1.88007
Average RMSE for r=3.6, alpha=0.07: 0.503992, time = 1.9537
Average RMSE for r=3.6, alpha=0.08: 0.503495, time = 1.88447
Average RMSE for r=3.6, alpha=0.09: 0.47586, time = 1.88567
Average RMSE for r=3.6, alpha=0.1: 0.474351, time = 1.8891
Average RMSE for r=3.6, alpha=0.11: 0.498208, time = 1.88367
Average RMSE for r=3.6, alpha=0.12: 0.486023, time = 1.88214
Average RMSE for r=3.6, alpha=0.13: 0.528402, time = 1.87508
Average RMSE for r=3.6, alpha=0.14: 0.483531, time = 1.88268
Average RMSE for r=3.6, alpha=0.15: 0.482425, time = 1.89194
Average RMSE for r=3.6, alpha=0.16: 0.562299, time = 1.88215
Average RMSE for r=3.6, alpha=0.17: 0.489659, time = 1.87581
Average RMSE for r=3.6, alpha=0.18: 0.501497, time = 1.87962
Average RMSE for r=3.6, alpha=0.19: 0.514406, time = 1.8899
Average RMSE for r=3.6, alpha=0.2: 0.536834, time = 1.88321
Average RMSE for r=3.6, alpha=0.21: 0.550149, time = 1.888
Average RMSE for r=3.6, alpha=0.22: 0.526093, time = 1.88994
Average RMSE for r=3.6, alpha=0.23: 0.535219, time = 1.9078
Average RMSE for r=3.6, alpha=0.24: 0.552899, time = 1.8827
Average RMSE for r=3.6, alpha=0.25: 0.556163, time = 1.88224
Average RMSE for r=3.6, alpha=0.26: 0.537409, time = 1.88783
Average RMSE for r=3.6, alpha=0.27: 0.554933, time = 1.88591
Average RMSE for r=3.6, alpha=0.28: 0.570663, time = 1.88502
Average RMSE for r=3.6, alpha=0.29: 0.588337, time = 1.88566
Average RMSE for r=3.6, alpha=0.3: 0.5689, time = 1.88218
Average RMSE for r=3.6, alpha=0.31: 0.564255, time = 1.88289
Average RMSE for r=3.6, alpha=0.32: 0.612744, time = 1.88386
Average RMSE for r=3.6, alpha=0.33: 0.593768, time = 1.88305
Average RMSE for r=3.6, alpha=0.34: 0.619252, time = 1.88413
Average RMSE for r=3.6, alpha=0.35: 0.597656, time = 1.8798
Average RMSE for r=3.8, alpha=0: 3.28643, time = 1.8819
Average RMSE for r=3.8, alpha=0.01: 0.551081, time = 1.89279
Average RMSE for r=3.8, alpha=0.02: 1.32963, time = 1.90346
Average RMSE for r=3.8, alpha=0.03: 0.532313, time = 1.95877
Average RMSE for r=3.8, alpha=0.04: 0.491215, time = 1.88849
Average RMSE for r=3.8, alpha=0.05: 0.485721, time = 1.89422
Average RMSE for r=3.8, alpha=0.06: 0.443413, time = 1.88678
Average RMSE for r=3.8, alpha=0.07: 0.509107, time = 1.88312
Average RMSE for r=3.8, alpha=0.08: 0.45093, time = 1.90094
Average RMSE for r=3.8, alpha=0.09: 0.486638, time = 1.89192
Average RMSE for r=3.8, alpha=0.1: 0.520062, time = 1.89273
Average RMSE for r=3.8, alpha=0.11: 0.471647, time = 1.90419
Average RMSE for r=3.8, alpha=0.12: 0.478229, time = 1.88567
Average RMSE for r=3.8, alpha=0.13: 0.50992, time = 1.88295
Average RMSE for r=3.8, alpha=0.14: 0.469876, time = 1.88418
Average RMSE for r=3.8, alpha=0.15: 0.523543, time = 1.89172
Average RMSE for r=3.8, alpha=0.16: 0.487704, time = 1.88396
Average RMSE for r=3.8, alpha=0.17: 0.513732, time = 1.89488
Average RMSE for r=3.8, alpha=0.18: 0.530176, time = 1.91211
Average RMSE for r=3.8, alpha=0.19: 0.539405, time = 1.88598
Average RMSE for r=3.8, alpha=0.2: 0.539786, time = 1.88489
Average RMSE for r=3.8, alpha=0.21: 0.532311, time = 1.89186
Average RMSE for r=3.8, alpha=0.22: 0.522123, time = 1.88582
Average RMSE for r=3.8, alpha=0.23: 0.53738, time = 1.88809
Average RMSE for r=3.8, alpha=0.24: 0.53991, time = 1.91207
Average RMSE for r=3.8, alpha=0.25: 0.541015, time = 1.89088
Average RMSE for r=3.8, alpha=0.26: 0.547149, time = 1.88573
Average RMSE for r=3.8, alpha=0.27: 0.570593, time = 1.90336
Average RMSE for r=3.8, alpha=0.28: 0.55714, time = 1.9537
Average RMSE for r=3.8, alpha=0.29: 0.573154, time = 1.89728
Average RMSE for r=3.8, alpha=0.3: 0.581437, time = 1.92052
Average RMSE for r=3.8, alpha=0.31: 0.583338, time = 1.90082
Average RMSE for r=3.8, alpha=0.32: 0.585465, time = 1.90491
Average RMSE for r=3.8, alpha=0.33: 0.589175, time = 1.89047
Average RMSE for r=3.8, alpha=0.34: 0.606177, time = 1.91951
Average RMSE for r=3.8, alpha=0.35: 0.612936, time = 1.89103
Average RMSE for r=4, alpha=0: 0.545213, time = 1.88198
Average RMSE for r=4, alpha=0.01: 0.67595, time = 1.88585
Average RMSE for r=4, alpha=0.02: 0.88977, time = 1.90292
Average RMSE for r=4, alpha=0.03: 0.495781, time = 1.88784
Average RMSE for r=4, alpha=0.04: 0.486967, time = 1.88502
Average RMSE for r=4, alpha=0.05: 0.46618, time = 1.8848
Average RMSE for r=4, alpha=0.06: 0.461301, time = 1.89288
Average RMSE for r=4, alpha=0.07: 0.464053, time = 1.88718
Average RMSE for r=4, alpha=0.08: 0.498288, time = 1.88168
Average RMSE for r=4, alpha=0.09: 0.50015, time = 1.88718
Average RMSE for r=4, alpha=0.1: 0.511142, time = 1.89276
Average RMSE for r=4, alpha=0.11: 0.466782, time = 1.89235
Average RMSE for r=4, alpha=0.12: 0.510453, time = 1.88498
Average RMSE for r=4, alpha=0.13: 0.49521, time = 1.88365
Average RMSE for r=4, alpha=0.14: 0.501493, time = 1.90778
Average RMSE for r=4, alpha=0.15: 0.509582, time = 1.89125
Average RMSE for r=4, alpha=0.16: 0.490135, time = 1.88606
Average RMSE for r=4, alpha=0.17: 0.494327, time = 1.9147
Average RMSE for r=4, alpha=0.18: 0.555117, time = 1.88077
Average RMSE for r=4, alpha=0.19: 0.516094, time = 1.88314
Average RMSE for r=4, alpha=0.2: 0.514833, time = 1.88199
Average RMSE for r=4, alpha=0.21: 0.534922, time = 1.88167
Average RMSE for r=4, alpha=0.22: 0.541721, time = 1.88119
Average RMSE for r=4, alpha=0.23: 0.538502, time = 1.88652
Average RMSE for r=4, alpha=0.24: 0.537475, time = 1.88006
Average RMSE for r=4, alpha=0.25: 0.586349, time = 1.8809
Average RMSE for r=4, alpha=0.26: 0.592887, time = 1.92391
Average RMSE for r=4, alpha=0.27: 0.539906, time = 1.90332
Average RMSE for r=4, alpha=0.28: 0.564506, time = 1.92664
Average RMSE for r=4, alpha=0.29: 0.555003, time = 1.91588
Average RMSE for r=4, alpha=0.3: 0.580309, time = 2.08407
Average RMSE for r=4, alpha=0.31: 0.5746, time = 1.85404
Average RMSE for r=4, alpha=0.32: 0.597918, time = 1.85119
Average RMSE for r=4, alpha=0.33: 0.590192, time = 1.87143
Average RMSE for r=4, alpha=0.34: 0.610574, time = 1.8817
Average RMSE for r=4, alpha=0.35: 0.601147, time = 1.87538
Average RMSE for r=4.2, alpha=0: 3.36088, time = 1.86387
Average RMSE for r=4.2, alpha=0.01: 1.77939, time = 1.86265
Average RMSE for r=4.2, alpha=0.02: 0.435911, time = 1.87161
Average RMSE for r=4.2, alpha=0.03: 0.473694, time = 2.00919
Average RMSE for r=4.2, alpha=0.04: 0.494904, time = 2.13933
Average RMSE for r=4.2, alpha=0.05: 0.469064, time = 1.90289
Average RMSE for r=4.2, alpha=0.06: 0.509329, time = 1.88798
Average RMSE for r=4.2, alpha=0.07: 0.457295, time = 1.90098
Average RMSE for r=4.2, alpha=0.08: 0.506201, time = 1.88284
Average RMSE for r=4.2, alpha=0.09: 0.483573, time = 1.91172
Average RMSE for r=4.2, alpha=0.1: 0.485505, time = 1.88912
Average RMSE for r=4.2, alpha=0.11: 0.487129, time = 1.88883
Average RMSE for r=4.2, alpha=0.12: 0.480904, time = 1.93491
Average RMSE for r=4.2, alpha=0.13: 0.496003, time = 1.89203
Average RMSE for r=4.2, alpha=0.14: 0.534057, time = 1.89281
Average RMSE for r=4.2, alpha=0.15: 0.497328, time = 1.88601
Average RMSE for r=4.2, alpha=0.16: 0.49478, time = 1.8914
Average RMSE for r=4.2, alpha=0.17: 0.492083, time = 1.88753
Average RMSE for r=4.2, alpha=0.18: 0.514533, time = 1.88407
Average RMSE for r=4.2, alpha=0.19: 0.52666, time = 1.88278
Average RMSE for r=4.2, alpha=0.2: 0.495312, time = 1.88394
Average RMSE for r=4.2, alpha=0.21: 0.534471, time = 1.88739
Average RMSE for r=4.2, alpha=0.22: 0.535515, time = 1.88769
Average RMSE for r=4.2, alpha=0.23: 0.54382, time = 1.88304
Average RMSE for r=4.2, alpha=0.24: 0.539318, time = 1.89214
Average RMSE for r=4.2, alpha=0.25: 0.565479, time = 1.92837
Average RMSE for r=4.2, alpha=0.26: 0.539999, time = 1.87097
Average RMSE for r=4.2, alpha=0.27: 0.553184, time = 1.87985
Average RMSE for r=4.2, alpha=0.28: 0.574175, time = 1.87586
Average RMSE for r=4.2, alpha=0.29: 0.548959, time = 1.89437
Average RMSE for r=4.2, alpha=0.3: 0.548791, time = 1.88753
Average RMSE for r=4.2, alpha=0.31: 0.581771, time = 1.88693
Average RMSE for r=4.2, alpha=0.32: 0.594452, time = 1.87198
Average RMSE for r=4.2, alpha=0.33: 0.599059, time = 1.87805
Average RMSE for r=4.2, alpha=0.34: 0.573115, time = 1.87612
Average RMSE for r=4.2, alpha=0.35: 0.604411, time = 1.86362
Average RMSE for r=4.4, alpha=0: 3.91612, time = 1.85693
Average RMSE for r=4.4, alpha=0.01: 0.509714, time = 1.86996
Average RMSE for r=4.4, alpha=0.02: 0.603064, time = 1.86853
Average RMSE for r=4.4, alpha=0.03: 0.536653, time = 1.8655
Average RMSE for r=4.4, alpha=0.04: 0.485263, time = 1.87276
Average RMSE for r=4.4, alpha=0.05: 0.502971, time = 1.92741
Average RMSE for r=4.4, alpha=0.06: 0.485299, time = 1.96007
Average RMSE for r=4.4, alpha=0.07: 0.45764, time = 1.88356
Average RMSE for r=4.4, alpha=0.08: 0.477402, time = 1.88379
Average RMSE for r=4.4, alpha=0.09: 0.454157, time = 1.88273
Average RMSE for r=4.4, alpha=0.1: 0.455791, time = 1.89678
Average RMSE for r=4.4, alpha=0.11: 0.482855, time = 1.91016
Average RMSE for r=4.4, alpha=0.12: 0.502077, time = 1.88392
Average RMSE for r=4.4, alpha=0.13: 0.519255, time = 1.88645
Average RMSE for r=4.4, alpha=0.14: 0.488454, time = 1.89759
Average RMSE for r=4.4, alpha=0.15: 0.485383, time = 1.88394
Average RMSE for r=4.4, alpha=0.16: 0.505866, time = 1.88706
Average RMSE for r=4.4, alpha=0.17: 0.500148, time = 1.89095
Average RMSE for r=4.4, alpha=0.18: 0.504867, time = 1.92472
Average RMSE for r=4.4, alpha=0.19: 0.523475, time = 1.99345
Average RMSE for r=4.4, alpha=0.2: 0.511076, time = 1.8966
Average RMSE for r=4.4, alpha=0.21: 0.550393, time = 1.92681
Average RMSE for r=4.4, alpha=0.22: 0.495586, time = 1.86332
Average RMSE for r=4.4, alpha=0.23: 0.529857, time = 1.87055
Average RMSE for r=4.4, alpha=0.24: 0.543489, time = 1.86591
Average RMSE for r=4.4, alpha=0.25: 0.568487, time = 1.87178
Average RMSE for r=4.4, alpha=0.26: 0.531894, time = 1.86608
Average RMSE for r=4.4, alpha=0.27: 0.564327, time = 1.89018
Average RMSE for r=4.4, alpha=0.28: 0.570242, time = 1.87767
Average RMSE for r=4.4, alpha=0.29: 0.553452, time = 1.8641
Average RMSE for r=4.4, alpha=0.3: 0.581659, time = 1.88984
Average RMSE for r=4.4, alpha=0.31: 0.592699, time = 1.8649
Average RMSE for r=4.4, alpha=0.32: 0.573816, time = 1.85846
Average RMSE for r=4.4, alpha=0.33: 0.589413, time = 1.84709
Average RMSE for r=4.4, alpha=0.34: 0.577785, time = 1.84552
Average RMSE for r=4.4, alpha=0.35: 0.589059, time = 1.83588
Average RMSE for r=4.6, alpha=0: 0.705491, time = 1.84875
Average RMSE for r=4.6, alpha=0.01: 2.57132, time = 1.90606
Average RMSE for r=4.6, alpha=0.02: 0.517786, time = 1.89171
Average RMSE for r=4.6, alpha=0.03: 0.473645, time = 1.87622
Average RMSE for r=4.6, alpha=0.04: 0.488247, time = 1.87242
Average RMSE for r=4.6, alpha=0.05: 0.456103, time = 1.86744
Average RMSE for r=4.6, alpha=0.06: 0.446527, time = 1.84905
Average RMSE for r=4.6, alpha=0.07: 0.461755, time = 1.87566
Average RMSE for r=4.6, alpha=0.08: 0.449923, time = 1.8694
Average RMSE for r=4.6, alpha=0.09: 0.455043, time = 1.83751
Average RMSE for r=4.6, alpha=0.1: 0.476285, time = 1.85711
Average RMSE for r=4.6, alpha=0.11: 0.461103, time = 1.86308
Average RMSE for r=4.6, alpha=0.12: 0.475626, time = 1.85726
Average RMSE for r=4.6, alpha=0.13: 0.460414, time = 1.85243
Average RMSE for r=4.6, alpha=0.14: 0.529876, time = 1.85427
Average RMSE for r=4.6, alpha=0.15: 0.491943, time = 1.85183
Average RMSE for r=4.6, alpha=0.16: 0.488099, time = 1.84927
Average RMSE for r=4.6, alpha=0.17: 0.495429, time = 1.89191
Average RMSE for r=4.6, alpha=0.18: 0.493369, time = 1.84043
Average RMSE for r=4.6, alpha=0.19: 0.492492, time = 1.84797
Average RMSE for r=4.6, alpha=0.2: 0.511546, time = 1.85901
Average RMSE for r=4.6, alpha=0.21: 0.55304, time = 1.83982
Average RMSE for r=4.6, alpha=0.22: 0.521354, time = 1.85028
Average RMSE for r=4.6, alpha=0.23: 0.531828, time = 1.8545
Average RMSE for r=4.6, alpha=0.24: 0.520501, time = 1.86802
Average RMSE for r=4.6, alpha=0.25: 0.536482, time = 1.86277
Average RMSE for r=4.6, alpha=0.26: 0.547097, time = 1.95788
Average RMSE for r=4.6, alpha=0.27: 0.531575, time = 1.87698
Average RMSE for r=4.6, alpha=0.28: 0.613645, time = 1.84699
Average RMSE for r=4.6, alpha=0.29: 0.560213, time = 1.84188
Average RMSE for r=4.6, alpha=0.3: 0.566146, time = 1.86098
Average RMSE for r=4.6, alpha=0.31: 0.572939, time = 1.85091
Average RMSE for r=4.6, alpha=0.32: 0.581935, time = 1.87771
Average RMSE for r=4.6, alpha=0.33: 0.570175, time = 1.90979
Average RMSE for r=4.6, alpha=0.34: 0.577784, time = 1.84041
Average RMSE for r=4.6, alpha=0.35: 0.613659, time = 1.85262
Average RMSE for r=4.8, alpha=0: 2.49532, time = 1.85495
Average RMSE for r=4.8, alpha=0.01: 0.435205, time = 1.92299
Average RMSE for r=4.8, alpha=0.02: 0.464236, time = 1.97237
Average RMSE for r=4.8, alpha=0.03: 2.29371, time = 1.87129
Average RMSE for r=4.8, alpha=0.04: 0.472504, time = 1.85931
Average RMSE for r=4.8, alpha=0.05: 0.436105, time = 1.87388
Average RMSE for r=4.8, alpha=0.06: 0.536145, time = 1.85896
Average RMSE for r=4.8, alpha=0.07: 0.491929, time = 1.88338
Average RMSE for r=4.8, alpha=0.08: 0.446524, time = 1.86388
Average RMSE for r=4.8, alpha=0.09: 0.50114, time = 1.85043
Average RMSE for r=4.8, alpha=0.1: 0.498053, time = 1.86045
Average RMSE for r=4.8, alpha=0.11: 0.494995, time = 1.86289
Average RMSE for r=4.8, alpha=0.12: 0.466308, time = 1.86475
Average RMSE for r=4.8, alpha=0.13: 0.475263, time = 1.92087
Average RMSE for r=4.8, alpha=0.14: 0.48773, time = 1.83031
Average RMSE for r=4.8, alpha=0.15: 0.464661, time = 1.79849
Average RMSE for r=4.8, alpha=0.16: 0.48934, time = 1.83238
Average RMSE for r=4.8, alpha=0.17: 0.527849, time = 1.82662
Average RMSE for r=4.8, alpha=0.18: 0.510651, time = 1.8518
Average RMSE for r=4.8, alpha=0.19: 0.489649, time = 1.85067
Average RMSE for r=4.8, alpha=0.2: 0.525812, time = 1.86685
Average RMSE for r=4.8, alpha=0.21: 0.532774, time = 1.94613
Average RMSE for r=4.8, alpha=0.22: 0.536347, time = 1.87725
Average RMSE for r=4.8, alpha=0.23: 0.529323, time = 1.86594
Average RMSE for r=4.8, alpha=0.24: 0.546973, time = 1.88045
Average RMSE for r=4.8, alpha=0.25: 0.552119, time = 1.8884
Average RMSE for r=4.8, alpha=0.26: 0.556405, time = 1.87368
Average RMSE for r=4.8, alpha=0.27: 0.539585, time = 1.87189
Average RMSE for r=4.8, alpha=0.28: 0.570203, time = 1.87174
Average RMSE for r=4.8, alpha=0.29: 0.578702, time = 1.91667
Average RMSE for r=4.8, alpha=0.3: 0.598487, time = 1.87757
Average RMSE for r=4.8, alpha=0.31: 0.567142, time = 1.86185
Average RMSE for r=4.8, alpha=0.32: 0.59357, time = 1.844
Average RMSE for r=4.8, alpha=0.33: 0.566182, time = 1.855
Average RMSE for r=4.8, alpha=0.34: 0.602504, time = 1.86238
Average RMSE for r=4.8, alpha=0.35: 0.592014, time = 1.89044
Average RMSE for r=5, alpha=0: 3.02376, time = 1.86947
Average RMSE for r=5, alpha=0.01: 3.61284, time = 1.88249
Average RMSE for r=5, alpha=0.02: 0.50317, time = 1.85481
Average RMSE for r=5, alpha=0.03: 0.515241, time = 1.86211
Average RMSE for r=5, alpha=0.04: 0.472752, time = 1.85624
Average RMSE for r=5, alpha=0.05: 0.48642, time = 1.86432
Average RMSE for r=5, alpha=0.06: 0.430445, time = 1.85391
Average RMSE for r=5, alpha=0.07: 0.450259, time = 1.86233
Average RMSE for r=5, alpha=0.08: 0.456044, time = 1.86428
Average RMSE for r=5, alpha=0.09: 0.4558, time = 1.89959
Average RMSE for r=5, alpha=0.1: 0.48078, time = 1.92353
Average RMSE for r=5, alpha=0.11: 0.466495, time = 1.86423
Average RMSE for r=5, alpha=0.12: 0.471602, time = 1.85474
Average RMSE for r=5, alpha=0.13: 0.475089, time = 1.88028
Average RMSE for r=5, alpha=0.14: 0.496038, time = 1.89187
Average RMSE for r=5, alpha=0.15: 0.496338, time = 1.87688
Average RMSE for r=5, alpha=0.16: 0.496056, time = 1.87891
Average RMSE for r=5, alpha=0.17: 0.510557, time = 1.85876
Average RMSE for r=5, alpha=0.18: 0.514124, time = 2.05253
Average RMSE for r=5, alpha=0.19: 0.508529, time = 1.8911
Average RMSE for r=5, alpha=0.2: 0.49215, time = 1.86204
Average RMSE for r=5, alpha=0.21: 0.507639, time = 1.86384
Average RMSE for r=5, alpha=0.22: 0.529835, time = 1.86651
Average RMSE for r=5, alpha=0.23: 0.52775, time = 1.85702
Average RMSE for r=5, alpha=0.24: 0.530818, time = 1.86737
Average RMSE for r=5, alpha=0.25: 0.519128, time = 1.94435
Average RMSE for r=5, alpha=0.26: 0.562286, time = 1.98366
Average RMSE for r=5, alpha=0.27: 0.558697, time = 1.88118
Average RMSE for r=5, alpha=0.28: 0.541168, time = 1.88662
Average RMSE for r=5, alpha=0.29: 0.56576, time = 1.89426
Average RMSE for r=5, alpha=0.3: 0.547184, time = 1.88554
Average RMSE for r=5, alpha=0.31: 0.569707, time = 1.90517
Average RMSE for r=5, alpha=0.32: 0.583343, time = 1.88308
Average RMSE for r=5, alpha=0.33: 0.573872, time = 1.88273
Average RMSE for r=5, alpha=0.34: 0.613696, time = 1.8807
Average RMSE for r=5, alpha=0.35: 0.643134, time = 1.88028
Average RMSE for r=5.2, alpha=0: 2.93073, time = 1.88277
